id_global,id_PGJ,id_SSC,id_C5,fecha_incidente,hora_incidente,calle,colonia,alcaldia,lat,lon,delito_pgj,categoria_delito_pgj,fiscalia,agencia,unidad_investigacion,no_folio_ssc,tipo_evento_ssc,tipo_interseccion,zona_ssc,cuadrante_ssc,sector_ssc,reporte_ssc,tipo_vehiculo_1,tipo_vehiculo_2,tipo_vehiculo_3,tipo_vehiculo_4,marca_vehiculo_1,marca_vehiculo_2,marca_vehiculo_3,marca_vehiculo_4,ruta_transporte_publico,matricula_1,matricula_2,matricula_3,matricula_4,condicion,lesiones,edad_occiso,edad_lesionado,total_occisos,total_lesionados,identidad,unidad_medica_de_apoyo,matricula_unidad_medica,lugar_del_deceso,trasladados_lesionado,hospital,observaciones_ssc,codigo_cierre_c5,incidente_c4,clas_con_f_alarma_c5,tipo_entrada_c5
502,23614,NA,NA,20/11/2018,15:00:00,EJE 10 SUR,SANTA ANA PONIENTE,TLAHUAC,19.29961642,-99.04352701,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-1,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,23693,NA,NA,23/11/2018,19:30:00,CARRETERA FEDERAL LIBRE MEXICO TOLUCA,LA PILA,CUAJIMALPA DE MORELOS,19.3069286,-99.3326289,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,23720,NA,NA,24/11/2018,16:15:00,CALLE Y CALLE 67,PRECONCRETO,ALVARO OBREGON,19.37397623,-99.21159419,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN ÁLVARO OBREGÓN,AO-2,UI-2SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,23735,NA,NA,25/11/2018,12:00:00,KILOMETRO 43 DE LA CARRETERA FEDERAL MEXICO CUERNAVACA,PARRES EL GUARDA,TLALPAN,19.13318897,-99.16950745,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,23774,NA,NA,27/11/2018,06:18:00,AVENIDA FUERZA AEREA MEXICANA,FEDERAL,VENUSTIANO CARRANZA,19.423677,-99.0874576,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMP,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,23776,NA,NA,27/11/2018,07:30:00,SAN RAFAEL ATLIXCO,BARRIO SAN MIGUEL,TLAHUAC,19.30694323,-98.9671355,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-1,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,23814,NA,NA,29/11/2018,06:10:00,CALZADA  IGNACIO ZARAGOZA,JARDÍN BALBUENA,VENUSTIANO CARRANZA,19.42679315,-99.10919887,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,23833,NA,NA,30/11/2018,04:30:00,KILOMETRO 19+675 DE LA AUTOPISTA MEXICO PUEBLA,AMPLIACIÓN EMILIANO ZAPATA,IZTAPALAPA,19.3334557,-98.9811275,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-9,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,23841,NA,NA,30/11/2018,17:00:00,CALZADA DE TLALPAN,TORIELLO GUERRA,TLALPAN,19.29185136,-99.16006174,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,23849,NA,NA,01/12/2018,00:10:00,AUTOPISTA MEXICO CUERNAVACA,SAN PEDRO MÁRTIR,TLALPAN,19.26574163,-99.16535298,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,23855,NA,NA,01/12/2018,07:20:00,CALZADA IGNACIO ZARAGOZA,AGRÍCOLA ORIENTAL,IZTACALCO,19.3930294,-99.0701574,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (CAIDA),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-2,UI-3SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,23893,NA,NA,02/12/2018,13:54:59,KILOMETRO 26+500 AUTOPISTA MEXICO TOLUCA,CRUZ BLANCA,CUAJIMALPA DE MORELOS,19.31998121,-99.32126145,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,23898,NA,NA,02/12/2018,16:45:00,608,SAN JUAN DE ARAGÓN IV SECCIÓN,GUSTAVO A MADERO,19.46032083,-99.06495775,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-2,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,23958,NA,NA,04/12/2018,18:10:00,ESTACION DEL METRO VIADUCTO,VIADUCTO PIEDAD,IZTACALCO,19.40087569,-99.13675315,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN AGENCIAS DE ATENCIÓN ESPECIALIZADAS,STCMP,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,23961,NA,NA,04/12/2018,19:30:00,CALZADA  IGNACIO ZARAGOZA  CARRIL  CENTRAL   DIRECCION AL ORIENTE,JARDÍN BALBUENA,VENUSTIANO CARRANZA,19.41572325,-99.10730187,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,23977,NA,NA,05/12/2018,12:35:00,CECILIO ROBELO,JARDÍN BALBUENA,VENUSTIANO CARRANZA,19.4231763,-99.109552,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,24016,NA,NA,07/12/2018,09:32:00,LAGO GINEBRA,PENSIL SUR,MIGUEL HIDALGO,19.44539257,-99.19692966,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,MH-2,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,24019,NA,NA,07/12/2018,10:00:00,GENERAL   ANAYA,ZONA CENTRO,VENUSTIANO CARRANZA,19.42780459,-99.12167902,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,24028,NA,NA,07/12/2018,14:30:00,CECILIO ROBELO SIN NUMERO,AERONÁUTICA MILITAR,VENUSTIANO CARRANZA,19.42485085,-99.11451738,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN VENUSTIANO CARRANZA,VC-3,UI-3CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,24059,NA,NA,08/12/2018,21:30:00,KILOMETRO 28+100 AUTOPISTA FEDERAL MÉXICO ENTRONQUE CONSTITUYENTES-LA MARQUEZA DIRECTO,LAS LAJAS,CUAJIMALPA DE MORELOS,19.3194787,-99.3319354,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,24083,NA,NA,09/12/2018,22:09:59,ERMITA IZTAPALA,CITLALLI,IZTAPALAPA,19.34497065,-99.02283357,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-9,UI-2SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,24133,NA,NA,11/12/2018,22:30:00,FRANCISCO I MADERO,BARRIO SAN ANTONIO,XOCHIMILCO,19.26210712,-99.10649496,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-1CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,24153,NA,NA,12/12/2018,20:47:00,CALZADA IGNACION ZARAGOZA,TEPALCATES,IZTAPALAPA,19.39500753,-99.05392117,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-6,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,24157,NA,NA,12/12/2018,22:17:59,TOMAS HAUYAMA,CABEZA DE JUAREZ VIII,IZTAPALAPA,19.37544121,-99.05089584,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-5,UI-2SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,24158,NA,NA,12/12/2018,23:00:00,AV. CRUZ BLANCA,SAN MIGUEL TOPILEJO,TLALPAN,19.19991553,-99.14880562,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-3,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,24233,NA,NA,15/12/2018,23:00:00,HEROES,GUERRERO,CUAUHTEMOC,19.4383331,-99.1475524,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-2,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,24337,NA,NA,20/12/2018,12:20:00,CALZADA DE TLALPAN Y VICTOR HUGO,MODERNA,BENITO JUAREZ,19.3987873,-99.1368814,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,24361,NA,NA,21/12/2018,10:00:00,AUTOPISTA MEXICO CUERNAVACA KILOMETRO 44+300,PARRES EL GUARDA,TLALPAN,19.13375881,-99.16885696,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,24385,NA,NA,22/12/2018,06:40:00,CAMINO A SANTA FE,SANTA FE,ALVARO OBREGON,19.38532052,-99.22666401,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN ÁLVARO OBREGÓN,AO-2,UI-3SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,24433,NA,NA,24/12/2018,18:00:00,CONSTITUYENTES   ESQUINA CON  GENERAL JOSE  MONTESIONOS daniel garza,DANIEL GARZA,MIGUEL HIDALGO,19.4088759,-99.19731339,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,H2,UI-1SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,24504,NA,NA,28/12/2018,22:50:00,AHORRO POSTAL,POSTAL,BENITO JUAREZ,19.38850986,-99.14034974,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-7,UI-3SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,24544,NA,NA,30/12/2018,16:35:00,CARRETERA FEDERAL MEXICO-CUERNAVACA,PARRES EL GUARDA,TLALPAN,19.13448985,-99.17583334,HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (COLISION),DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-4,UI-2CD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,5578,NA,17/06/2018,01:08:00,AV VASCO DE QUIROGA,LA ROSITA,CUAJIMALPA,19.362713,-99.275084,NA,NA,NA,NA,NA,546648,CHOQUE,T,5,P-1.7.3 ,EL YAQUI,EL YAQUI,BICICLETA,AUTOMOVIL,AUTOMOVIL,NA,TREK,MAZDA,TSURU,NA,NA,SD,NER 9144, A8302D,NA,OCCISO,OCCISO,30,NA,1,0,CICLISTA,CCO,30,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
535,NA,12237,NA,10/10/2018,23:25:00,CAM REAL,ZAPOTITLA,TLAHUAC,19.309907,-99.034204,NA,NA,NA,NA,NA,751279,CHOQUE,T,3,O-3.4.1,ZAPOTITLA,ZAPOTITLA,MICROBUS,CAMION DE CARGA,NA,NA,CHEVROLET,SILVERADO,NA,NA,56,560045,LB79708,NA,NA,OCCISO,ETIOLOGIA A DETERMINAR,62,NA,1,0,CONDUCTOR,ERUM/CCO,MX067G2,EN EL LUGAR DE LOS HECHOS,0,NA,SD,NA,NA,NA,NA
536,NA,13591,NA,03/11/2018,19:45:00,SALVADOR DIAZ MIRON,LA ESTACION,TLAHUAC,19.307616,-99.04252,NA,NA,NA,NA,NA,798108,CHOQUE,T,3,Z.P.2,ZAPOTITLA,ZAPOTITLA,AUTOMOVIL,OBJETO FIJO,NA,NA,KICKS,NA,NA,NA,NA,NFH9230,NA,NA,NA,OCCISO,AUSENCIA DE SIGNOS VITALES,60,NA,1,0,CONDUCTOR,CCO,1,EN EL LUGAR DE LOS HECHOS,0,NA,ZAGUAN,NA,NA,NA,NA
537,NA,16079,NA,16/12/2018,06:30:00,CALZ TLAHUAC CHALCO,LA HABANA,TLAHUAC,19.262847,-98.984293,NA,NA,NA,NA,NA,875161,CHOQUE,RECTA,3,SD,MIXQUIC,MIXQUIC,AUTOMOVIL,AUTOBUS DE PASAJEROS,NA,NA,CHEVY,SD,NA,NA,NA,MDV4598,A10253F,NA,NA,OCCISO,AUSENCIA DE SIGNOS VITALES,39,NA,1,0,CONDUCTOR,CCO,50,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
538,NA,1625,NA,17/02/2018,04:19:00,CAMELIA,EMILIANO ZAPATA,IZTAPALAPA,19.330123,-98.978171,NA,NA,NA,NA,NA,375539,CHOQUE,T,3,O-2.4.16,TEOTONGO,TEOTONGO,AUTOMOVIL,SD,NA,NA,DODGE,SD,NA,NA,NA,NBE7908,SD,NA,NA,OCCISO,OCCISO POR ETIOLOGIA A DESCARTAR,35,NA,1,0,CONDUCTOR,ERUM/CCO,MX008G2 8,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
539,NA,7283,NA,17/07/2018,19:09:59, CIRCUITO AJUSCO,SAN MIGUEL AJUSCO,TLALPAN,19.22431,-99.23984,NA,NA,NA,NA,NA,596779,VOLCADURA,CURVA,4,S-3.4.10,TOPILEJO,TOPILEJO,TAXI,NA,NA,NA,NISSAN TSURU,NA,NA,NA,NA,A3416A,NA,NA,NA,OCCISO,OCCISO,50,NA,1,0,CONDUCTOR,CCO,SD,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
540,NA,11493,NA,27/09/2018,23:20:00,CALZ GRAL IGNACIO ZARAGOZA,PUEBLO DE STA MARTHA ACATITLA,IZTAPALAPA,19.36323,-99.004262,NA,NA,NA,NA,NA,727747,VOLCADURA,T,3,O-2.4.2,TEOTONGO,TEOTONGO,AUTOMOVIL,NA,NA,NA,FIAT,NA,NA,NA,NA,LB89868,NA,NA,NA,OCCISO,DECESO,30,NA,1,0,CONDUCTOR,CCO,MX066G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
541,NA,3286,NA,07/04/2018,08:55:00,AUT MEXICO PUEBLA,STA CATARINA,IZTAPALAPA,19.330264,-98.966105,NA,NA,NA,NA,NA,SD,CHOQUE,RECTA,3,SD,TEOTONGO,TEOTONGO,CAMION DE CARGA,MOTOCICLETA,NA,NA,SD,SD,NA,NA,NA,SD,SD,NA,NA,OCCISO,OCCISO,SD,NA,1,0,MOTOCICLISTA,CCO,120144,EN EL LUGAR DE LOS HECHOS,0,NA,TRAILER,NA,NA,NA,NA
542,NA,5365,NA,11/06/2018,01:44:00,AV ACUEDUCTO,RES ZACATENCO,GUSTAVO A MADERO,19.501802,-99.117657,NA,NA,NA,NA,NA,SD,CHOQUE,CRUZ,1,SD,SD,SD,CAMION DE CARGA,MOTOCICLETA,NA,NA,SD,SD,NA,NA,NA,268DY2,97UR4,NA,NA,OCCISO,CALCINADO,SD,NA,1,0,MOTOCICLISTA,ERUM,MX022G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
543,NA,12349,NA,12/10/2018,18:00:00,AV INSURGENTES,TEPEYAC INSURGENTES,GUSTAVO A MADERO,19.480881,-99.129426,NA,NA,NA,NA,NA,755595,DERRAPADO,RECTA,1,Z-.P.5,LINDAVISTA,LINDAVISTA,MOTOCICLETA,NA,NA,NA,YAMAHA,NA,NA,NA,NA,903GX,NA,NA,NA,OCCISO,DECESO ETIOLOGIA A DETERMINAR,SD,NA,1,0,MOTOCICLISTA,CCO,MX061G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
544,NA,4354,NA,13/05/2018,19:40:00,ANILLO PERIFERICO,SAN LORENZO LA CEBADA,XOCHIMILCO,19.292408,-99.10783,NA,NA,NA,NA,NA,494443,DERRAPADO,CRUZ,3,0-3.5.4,LA NORIA,LA NORIA,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,NA,3F8GV,NA,NA,NA,OCCISO,TCE,48,NA,1,0,MOTOCICLISTA,CCO,72,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
545,NA,12460,NA,14/10/2018,04:00:00,CALZ DE GUADALUPE,PERALVILLO,CUAUHTEMOC,19.457224,-99.128105,NA,NA,NA,NA,NA,759646,DERRAPADO,CRUZ,2,Z.P.4,TLATELOLCO,TLATELOLCO,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,NA,5E9XX,NA,NA,NA,OCCISO,DECESO POR TCE,22,NA,1,0,MOTOCICLISTA,CCO,MX007G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
546,NA,5551,NA,16/06/2018,20:49:00,AV SAN FCO TLALTENCO ,SAN FCO TLALTENCO,TLAHUAC,19.297105,-99.012778,NA,NA,NA,NA,NA,545660,CHOQUE,T,3,4,MIXQUIC,MIXQUIC,MOTOCICLETA,CAMION DE CARGA,NA,NA,ITALIKA,SD,NA,NA,NA,5M4WU,LA65332,NA,NA,OCCISO,OCCISO,22,NA,1,0,MOTOCICLISTA,CCO,2,EN EL LUGAR DE LOS HECHOS,0,NA,SD,NA,NA,NA,NA
547,NA,5683,NA,19/06/2018,22:38:00,CAM A STA FE,MA G DE GARCIA RUIZ,ALVARO OBREGON,19.387881,-99.214739,NA,NA,NA,NA,NA,549182,CHOQUE,T,5,P-1.2.4,PLATEROS,PLATEROS,MOTOCICLETA,AUTOMOVIL,NA,NA,HONDA,DODGE,NA,NA,NA,8015W ,910TGA,NA,NA,OCCISO,OCCISO,18,NA,1,0,MOTOCICLISTA,ERUM/CCO,16 MX003G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
548,NA,11201,NA,22/09/2018,02:30:00,BELISARIO DOMINGUEZ,PUEBLO SAN GREGORIO ATLAPULCO,XOCHIMILCO,19.2552,-99.055919,NA,NA,NA,NA,NA,717397,DERRAPADO,CRUZ,3,O-3.6.7,TEPEPAN,TEPEPAN,MOTOCICLETA,NA,NA,NA,ITALIKA,NA,NA,NA,NA,9D4AD,NA,NA,NA,OCCISO,DECESO,SD,NA,1,0,MOTOCICLISTA,CCO,MX064G2,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
549,NA,13185,NA,27/10/2018,07:23:00,ANILLO PERIFERICO,ARENAL 4A SECC,VENUSTIANO CARRANZA,19.436663,-99.050099,NA,NA,NA,NA,NA,784514,CHOQUE,CRUZ,1,7,ARENAL,ARENAL,MOTOCICLETA,AUTOMOVIL,NA,NA,ITALIKA,SD,NA,NA,NA,FT180,SD,NA,NA,OCCISO,DECESO POR POLITRAUMATISMO,25,NA,1,0,MOTOCICLISTA,CCO,RM12,EN EL LUGAR DE LOS HECHOS,0,NA,NA,NA,NA,NA,NA
